"SURVEY_ID","INSPECTION_TYPE","DEFICIENCY","SEVERITY","RESIDENTS_AFFECTED","SQC","REG_SET_ID","TAG_NUMBER","CORRECTION_DATE","IS_COMPLAINT","SUPPRESS_ON_INSPECTION_TAB"
"0IPJ","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","3","0","K307","0921","06/11/2018","0","0"
"0IPJ","LSC","EMERGENCY LIGHTING","2","1","0","K307","0291","06/16/2018","0","0"
"0IPJ","LSC","FIRE ALARM SYSTEM - TESTING AND MAINTENANCE","2","1","0","K307","0345","06/11/2018","0","0"
"0IPJ","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","07/23/2018","0","0"
"0IPJ","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","06/02/2018","0","0"
"0IPJ","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","07/23/2018","0","0"
"0IPJ","LSC","VERTICAL OPENINGS - ENCLOSURE","2","1","0","K307","0311","06/16/2018","0","0"
"0JIG","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF10","0312","02/03/2017","0","0"
"0JIG","Health","DRUG RECORDS, LABEL/STORE DRUGS & BIOLOGICALS","2","1","0","FF10","0431","02/03/2017","0","0"
"0JIG","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","2","0","FF10","0371","02/03/2017","0","0"
"0JIG","Health","NOTICE OF RIGHTS, RULES, SERVICES, CHARGES","1","2","0","FF10","0156","02/03/2017","0","0"
"0JIG","Health","REQUIREMENTS BEFORE SUBMITTING A REQUEST FOR","2","2","0","E3BP","0610","02/03/2017","0","0"
"0JIG","Health","RES RECORDS-COMPLETE/ACCURATE/ACCESSIBLE","1","2","0","FF10","0514","02/03/2017","0","0"
"0JIG","Health","ROUTINE/EMERGENCY DENTAL SERVICES IN NFS","2","1","0","FF10","0412","02/03/2017","0","0"
"0JIG","Health","ROUTINE/EMERGENCY DENTAL SERVICES IN SNFS","2","1","0","FF10","0411","02/03/2017","0","0"
"0JIG","LSC","FIRE ALARM SYSTEM - INSTALLATION","2","3","0","K307","0341","02/03/2017","0","0"
"0JIG","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","02/03/2017","0","0"
"0JIG","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","02/03/2017","0","0"
"0JIG","LSC","UTILITIES - GAS AND ELECTRIC","2","2","0","K307","0511","02/03/2017","0","0"
"0JS8","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610",".","1","0"
"0K08","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","04/30/2019","1","0"
"0K3I","Health","PASRR REQUIREMENTS FOR MI & MR","2","1","0","FF10","0285","07/20/2017","1","0"
"0K4K","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880",".","1","0"
"0KBQ","Health","SAFE/FUNCTIONAL/SANITARY/COMFORTABLE ENVIRON","1","2","0","FF11","0921",".","1","0"
"0KFB","Health","ACTIVITIES DAILY LIVING (ADLS)/MNTN ABILITIES","2","1","0","FF11","0676","07/09/2018","0","0"
"0KFB","Health","ACTIVITIES MEET INTEREST/NEEDS EACH RESIDENT","2","2","0","FF11","0679","07/09/2018","0","0"
"0KFB","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF11","0677","07/09/2018","1","0"
"0KFB","Health","BASELINE CARE PLAN","2","1","0","FF11","0655","08/17/2018","0","0"
"0KFB","Health","CARE PLAN TIMING AND REVISION","2","2","0","FF11","0657","07/09/2018","0","0"
"0KFB","Health","COMPETENT NURSING STAFF","2","1","0","FF11","0726","07/09/2018","0","0"
"0KFB","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","2","0","FF11","0656","08/17/2018","1","0"
"0KFB","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF11","0757","07/09/2018","0","0"
"0KFB","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","2","0","FF11","0758","07/11/2018","0","0"
"0KFB","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","2","0","FF11","0689","08/17/2018","0","0"
"0KFB","Health","INFECTION PREVENTION & CONTROL","2","3","0","FF11","0880","08/17/2018","0","0"
"0KFB","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","07/09/2018","1","0"
"0KFB","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","07/09/2018","1","0"
"0KFB","Health","PERSONAL PRIVACY/CONFIDENTIALITY OF RECORDS","2","1","0","FF11","0583","07/09/2018","0","0"
"0KFB","Health","QUALITY OF CARE","2","1","0","FF11","0684","07/09/2018","0","0"
"0KFB","Health","RESIDENT/FAMILY GROUP AND RESPONSE","2","1","0","FF11","0565","07/09/2018","0","0"
"0KFB","Health","RESIDENTS ARE FREE OF SIGNIFICANT MED ERRORS","2","1","0","FF11","0760","07/09/2018","0","0"
"0KFB","Health","RESPIRATORY/TRACHEOSTOMY CARE AND SUCTIONING","2","2","0","FF11","0695","08/17/2018","0","0"
"0KFB","Health","ROUTINE/EMERGENCY DENTAL SRVCS IN NFS","2","1","0","FF11","0791","07/09/2018","1","0"
"0KFB","Health","SUFFICIENT NURSING STAFF","2","3","0","FF11","0725","07/09/2018","1","0"
"0KFB","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE ULCER","2","1","0","FF11","0686","07/09/2018","0","0"
"0KFB","LSC","AISLE, CORRIDOR, OR RAMP WIDTH","2","2","0","K307","0232","07/09/2018","0","0"
"0KFB","LSC","BUILDING CONSTRUCTION TYPE AND HEIGHT","2","2","0","K307","0161",".","0","1"
"0KFB","LSC","DEVELOPMENT OF EP POLICIES AND PROCEDURES","1","3","0","EP01","0013","07/09/2018","0","0"
"0KFB","LSC","ELEVATORS","2","2","0","K307","0531","07/09/2018","0","0"
"0KFB","LSC","LTC AND ICF/IID SHARING PLAN WITH PATIENTS","1","3","0","EP01","0035","07/09/2018","0","0"
"0KFB","LSC","MEANS OF EGRESS - GENERAL","2","2","0","K307","0211","06/29/2018","0","0"
"0KFB","LSC","PROCEDURES FOR TRACKING OF STAFF AND PATIENTS","1","3","0","EP01","0018","07/09/2018","0","0"
"0KFB","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","07/09/2018","0","0"
"0KFB","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","07/09/2018","0","0"
"0KG3","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","2","0","FF11","0550",".","0","0"
"0KH5","Health","ACCURACY OF ASSESSMENTS","2","1","0","FF11","0641","01/19/2019","0","0"
"0KH5","Health","CARE PLAN TIMING AND REVISION","2","1","0","FF11","0657","01/19/2019","0","0"
"0KH5","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","01/19/2019","0","0"
"0KH5","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","01/19/2019","0","0"
"0KNV","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE SORES","2","1","0","FF10","0314","09/29/2017","1","0"
"0L3D","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","02/06/2018","1","0"
"0L3D","Health","FREE FROM ABUSE AND NEGLECT","3","1","0","FF11","0600","02/06/2018","1","0"
"0L3D","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","2","0","FF11","0689","02/06/2018","1","0"
"0L3D","Health","REPORTING OF ALLEGED VIOLATIONS","2","2","0","FF11","0609","02/06/2018","1","0"
"0LCI","Health","DEVELOP/IMPLEMENT ABUSE/NEGLECT POLICIES","2","2","0","FF11","0607","08/10/2018","1","0"
"0LM6","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF11","0677","08/09/2019","0","0"
"0LM6","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","2","0","FF11","0756","08/09/2019","0","0"
"0LM6","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","2","0","FF11","0758","08/09/2019","0","0"
"0LM6","Health","INFECTION CONTROL","1","2","0","ZT1N","210","08/09/2019","0","0"
"0LM6","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","08/09/2019","0","0"
"0LM6","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","2","0","FF11","0761","08/09/2019","0","0"
"0LM6","Health","NUTRITIVE VALUE/APPEAR, PALATABLE/PREFER TEMP","2","2","0","FF11","0804","08/09/2019","0","0"
"0LM6","Health","ORGANIZATION AND ADMINISTRATION","2","2","0","ZT1N","260","08/09/2019","0","0"
"0LM6","Health","QUALITY OF CARE","2","1","0","FF11","0684","08/09/2019","0","0"
"0LM6","Health","RESPIRATORY/TRACHEOSTOMY CARE AND SUCTIONING","2","1","0","FF11","0695","08/09/2019","0","0"
"0LM6","Health","TREATMENT/DEVICES TO MAINTAIN HEARING/VISION","2","1","0","FF11","0685","08/09/2019","1","0"
"0LM6","LSC","EP PROGRAM PATIENT POPULATION","2","2","0","EP01","0007","08/09/2019","0","0"
"0LM6","LSC","EP TRAINING PROGRAM","2","2","0","EP01","0037","08/09/2019","0","0"
"0LM6","LSC","EVACUATION AND RELOCATION PLAN","2","2","0","K307","0711","08/09/2019","0","0"
"0LOY","Health","CARE PLAN TIMING AND REVISION","2","1","0","FF11","0657","03/13/2020","0","0"
"0LOY","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","03/13/2020","0","0"
"0LOY","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","03/13/2020","0","0"
"0LOY","Health","REPORTING OF ALLEGED VIOLATIONS","2","1","0","FF11","0609","03/13/2020","0","0"
"0LOY","LSC","FIRE DRILLS","1","3","0","K307","0712","03/13/2020","0","0"
"0LOY","LSC","HVAC","2","1","0","K307","0521","03/13/2020","0","0"
"0LRC","LSC","HAZARDOUS AREAS - ENCLOSURE","2","2","0","K307","0321","05/08/2018","0","0"
"0LRC","LSC","PORTABLE FIRE EXTINGUISHERS","2","2","0","K307","0355","05/08/2018","0","0"
"0LRC","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","05/08/2018","0","0"
"0LRC","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","05/08/2018","0","0"
"0MEE","Health","FREE FROM ABUSE AND NEGLECT","3","1","0","FF11","0600","08/17/2018","1","0"
"0MEE","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","08/17/2018","1","0"
"0MOC","Health","COVID-19 TESTING-RESIDENTS & STAFF","2","3","0","FF11","0886",".","1","0"
"0MZJ","Health","ACTIVITIES MEET INTEREST/NEEDS EACH RESIDENT","2","1","0","FF11","0679","01/03/2020","0","0"
"0MZJ","Health","FOOD IN FORM TO MEET INDIVIDUAL NEEDS","2","1","0","FF11","0805","01/03/2020","0","0"
"0MZJ","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","1","0","FF11","0812","01/03/2020","0","0"
"0MZJ","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","4","1","1","FF11","0689","01/03/2020","1","0"
"0MZJ","Health","INFECTION CONTROL","2","2","0","ZT1N","210","01/03/2020","0","0"
"0MZJ","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","01/03/2020","0","0"
"0MZJ","Health","NUTRITIVE VALUE/APPEAR, PALATABLE/PREFER TEMP","2","1","0","FF11","0804","01/03/2020","0","0"
"0MZJ","Health","POSTED NURSE STAFFING INFORMATION","2","1","0","FF11","0732","01/03/2020","0","0"
"0MZJ","Health","QAPI PRGM/PLAN, DISCLOSURE/GOOD FAITH ATTMPT","2","1","0","FF11","0865","01/03/2020","0","0"
"0MZJ","Health","REASONABLE ACCOMMODATIONS NEEDS/PREFERENCES","2","1","0","FF11","0558","01/03/2020","0","0"
"0MZJ","Health","RESIDENT CALL SYSTEM","2","2","0","FF11","0919","01/03/2020","0","0"
"0MZJ","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","1","0","FF11","0550","01/03/2020","0","0"
"0MZJ","Health","SAFE/CLEAN/COMFORTABLE/HOMELIKE ENVIRONMENT","2","2","0","FF11","0584","01/03/2020","0","0"
"0MZJ","Health","SERVICES PROVIDED MEET PROFESSIONAL STANDARDS","2","1","0","FF11","0658","01/03/2020","0","0"
"0MZJ","LSC","CORRIDOR - DOORS","2","1","0","K307","0363","01/01/2020","0","0"
"0MZJ","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","2","0","K307","0920","01/01/2020","0","0"
"0MZJ","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","1","0","K307","0921","01/01/2020","0","0"
"0MZJ","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0918","02/03/2020","0","0"
"0MZJ","LSC","ELEVATORS","2","3","0","K307","0531","01/03/2020","0","0"
"0MZJ","LSC","FIRE ALARM SYSTEM - TESTING AND MAINTENANCE","2","3","0","K307","0345","01/01/2020","0","0"
"0MZJ","LSC","FIRE DRILLS","2","2","0","K307","0712","12/01/2019","0","0"
"0MZJ","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","1","0","K307","0923","01/01/2020","0","0"
"0MZJ","LSC","HAZARDOUS AREAS - ENCLOSURE","2","1","0","K307","0321","01/01/2020","0","0"
"0MZJ","LSC","MEANS OF EGRESS - GENERAL","2","2","0","K307","0211","12/31/2019","0","0"
"0MZJ","LSC","SMOKING REGULATIONS","2","1","0","K307","0741","01/01/2020","0","0"
"0MZJ","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","1","3","0","K307","0353","02/05/2020","0","0"
"0MZJ","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","01/01/2020","0","0"
"0MZJ","LSC","VERTICAL OPENINGS - ENCLOSURE","2","3","0","K307","0311","12/31/2019","0","0"
"0N98","Health","ACCURACY OF ASSESSMENTS","2","1","0","FF11","0641","09/12/2019","0","0"
"0N98","Health","CARE PLAN TIMING AND REVISION","2","2","0","FF11","0657","09/12/2019","0","0"
"0N98","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","3","0","FF11","0812","08/23/2019","0","0"
"0N98","Health","INFECTION PREVENTION & CONTROL","2","2","0","FF11","0880","09/12/2019","0","0"
"0N98","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","09/12/2019","0","0"
"0N98","Health","REQUEST/REFUSE/DSCNTNUE TRMNT;FORMLTE ADV DIR","2","1","0","FF11","0578","09/12/2019","0","0"
"0N98","Health","SAFE/FUNCTIONAL/SANITARY/COMFORTABLE ENVIRON","2","3","0","FF11","0921","09/12/2019","0","0"
"0N98","Health","SUFFICIENT NURSING STAFF","2","3","0","FF11","0725","09/12/2019","0","0"
"0N98","Health","SURETY BOND-SECURITY OF PERSONAL FUNDS","2","3","0","FF11","0570","08/16/2019","0","0"
"0N98","LSC","MEANS OF EGRESS - GENERAL","2","2","0","K307","0211","09/12/2019","0","0"
"0N98","LSC","PHYSICAL ENVIRONMENT","2","1","0","ZT1N","310","09/12/2019","0","0"
"0N98","LSC","RAMPS AND OTHER EXITS","2","1","0","K307","0227","09/12/2019","0","0"
"0NKB","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF10","0312","12/15/2017","0","0"
"0NKB","Health","ADLS DO NOT DECLINE UNLESS UNAVOIDABLE","2","1","0","FF10","0310","12/15/2017","0","0"
"0NKB","Health","DIGNITY AND RESPECT OF INDIVIDUALITY","2","2","0","FF10","0241","12/15/2017","0","0"
"0NKB","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF10","0323","12/15/2017","1","0"
"0NKB","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF10","0441","12/15/2017","0","0"
"0NKB","Health","RESIDENTS FREE OF SIGNIFICANT MED ERRORS","2","1","0","FF10","0333","12/15/2017","0","0"
"0NKB","LSC","DISCHARGE FROM EXITS","2","2","0","K307","0271","12/15/2017","0","0"
"0NKB","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","3","0","K307","0916","12/15/2017","0","0"
"0NKB","LSC","HAZARDOUS AREAS - ENCLOSURE","2","1","0","K307","0321","12/15/2017","0","0"
"0NKB","LSC","ILLUMINATION OF MEANS OF EGRESS","2","1","0","K307","0281","12/15/2017","0","0"
"0NKB","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","12/15/2017","0","0"
"0NKB","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","3","0","K307","0353","12/15/2017","0","0"
"0OIJ","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","09/07/2019","1","0"
"0OIJ","Health","RIGHT TO BE FREE FROM PHYSICAL RESTRAINTS","2","1","0","FF11","0604","09/07/2019","1","0"
"0ON0","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","2","0","FF11","0656","10/19/2018","1","0"
"0ON0","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","10/19/2018","0","0"
"0ON0","LSC","EXIT SIGNAGE","2","2","0","K307","0293","09/30/2018","0","0"
"0ON0","LSC","FIRE ALARM SYSTEM - TESTING AND MAINTENANCE","2","3","0","K307","0345","10/19/2018","0","0"
"0ON0","LSC","MEANS OF EGRESS - GENERAL","2","2","0","K307","0211","10/15/2018","0","0"
"0ONY","LSC","DISCHARGE FROM EXITS","1","2","0","K307","0271",".","0","0"
"0P9B","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","03/22/2019","0","0"
"0P9B","Health","RESIDENT RECORDS - IDENTIFIABLE INFORMATION","2","1","0","FF11","0842","03/22/2019","0","0"
"0P9B","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE ULCER","2","1","0","FF11","0686","03/22/2019","0","0"
"0P9B","LSC","DEVELOPMENT OF COMMUNICATION PLAN","2","1","0","EP01","0029","03/15/2019","0","0"
"0P9B","LSC","FIRE ALARM SYSTEM - TESTING AND MAINTENANCE","2","1","0","K307","0345","03/15/2019","0","0"
"0P9B","LSC","PHYSICAL ENVIRONMENT","2","2","0","ZT1N","310","03/15/2019","0","0"
"0P9B","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","03/15/2019","0","0"
"0P9B","LSC","STANDARDS OF CONSTRUCTION FOR NEW EXISTING NH","2","1","0","ZT1N","560","03/15/2019","0","0"
"0P9B","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0374","03/15/2019","0","0"
"0PBU","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","03/24/2019","1","0"
"0PBU","Health","REPORTING OF ALLEGED VIOLATIONS","2","2","0","FF11","0609","03/24/2019","1","0"
"0PDL","Health","FREE FROM ABUSE AND NEGLECT","2","1","0","FF11","0600",".","1","0"
"0PID","Health","CRIMINAL HISTORY RECORD CHECK PROCESS","2","1","0","E3BP","0702","05/03/2017","1","0"
"0QF6","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","06/25/2019","0","0"
"0QF6","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","2","0","FF11","0761","06/25/2019","0","0"
"0QF6","Health","NUTRITIVE VALUE/APPEAR, PALATABLE/PREFER TEMP","2","1","0","FF11","0804","06/25/2019","0","0"
"0QF6","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920","06/21/2019","0","0"
"0QF6","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0918","04/30/2019","0","0"
"0QF6","LSC","MULTIPLE OCCUPANCIES - CONSTRUCTION TYPE","2","2","0","K307","0133",".","0","1"
"0QF6","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","06/21/2019","0","0"
"0QLT","Health","INFORM VISITATION RGHTS/EQUAL VISITATION PRVL","2","1","0","FF11","0564","08/31/2020","1","0"
"0QLT","Health","NOTIFY OF CHANGES (INJURY/DECLINE/ROOM, ETC.)","2","1","0","FF11","0580","09/30/2020","1","0"
"0QS9","Health","CARE PLAN TIMING AND REVISION","2","1","0","FF11","0657","06/04/2019","1","0"
"0QS9","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","06/04/2019","1","0"
"0QS9","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","06/04/2019","1","0"
"0R16","Health","PROVIDE/OBTAIN SPECIALIZED REHAB SERVICES","2","1","0","FF11","0825","06/29/2018","1","0"
"0R3T","Health","COMPETENT NURSING STAFF","2","1","0","FF11","0726","07/09/2018","0","0"
"0R3T","Health","INCREASE/PREVENT DECREASE IN ROM/MOBILITY","2","1","0","FF11","0688","07/09/2018","0","0"
"0R3T","Health","SAFE/CLEAN/COMFORTABLE/HOMELIKE ENVIRONMENT","2","1","0","FF11","0584","07/09/2018","0","0"
"0R3T","Health","SUFFICIENT NURSING STAFF","2","2","0","FF11","0725","07/09/2018","0","0"
"0R3T","LSC","CORRIDOR - DOORS","2","2","0","K307","0363","07/09/2018","0","0"
"0R3T","LSC","EGRESS DOORS","2","2","0","K307","0222","07/09/2018","0","0"
"0R3T","LSC","PORTABLE FIRE EXTINGUISHERS","2","1","0","K307","0355","07/09/2018","0","0"
"0R3T","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","07/09/2018","0","0"
"0R3T","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","2","0","K307","0225","07/09/2018","0","0"
"0R3T","LSC","STANDARDS OF CONSTRUCTION FOR NEW NH","2","1","0","ZT1N","570","07/09/2018","0","0"
"0R3W","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF11","0677","06/01/2018","0","0"
"0R3W","Health","NOT EMPLOY/ENGAGE STAFF W/ ADVERSE ACTIONS","2","2","0","FF11","0606","06/01/2018","0","0"
"0R3W","Health","PAIN MANAGEMENT","2","1","0","FF11","0697","06/01/2018","0","0"
"0R3W","Health","QUALITY OF CARE","2","1","0","FF11","0684","06/01/2018","0","0"
"0R3W","Health","REQUEST/REFUSE/DSCNTNUE TRMNT;FORMLTE ADV DIR","2","1","0","FF11","0578","06/01/2018","0","0"
"0R3W","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE ULCER","2","1","0","FF11","0686","06/01/2018","0","0"
"0R3W","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","06/01/2018","0","0"
"0RFP","Health","ACTIVITIES MEET INTERESTS/NEEDS OF EACH RES","2","1","0","FF09","0248","01/06/2017","0","0"
"0RFP","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","2","0","FF09","0428","01/06/2017","0","0"
"0RFP","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","1","0","FF09","0371","01/06/2017","0","0"
"0RFP","Health","INCREASE/PREVENT DECREASE IN RANGE OF MOTION","2","2","0","FF09","0318","01/12/2017","0","0"
"0RFP","Health","INVESTIGATE/REPORT ALLEGATIONS/INDIVIDUALS","2","1","0","FF09","0225","01/06/2017","1","0"
"0RFP","Health","NOTIFY OF CHANGES (INJURY/DECLINE/ROOM, ETC)","2","1","0","FF09","0157","01/12/2017","1","0"
"0RFP","Health","OUTSIDE PROFESSIONAL RESOURCES-ARRANGE/AGRMNT","2","1","0","FF09","0500","01/12/2017","0","0"
"0RFP","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","1","0","FF09","0309","01/06/2017","1","0"
"0RFP","Health","RIGHT TO PARTICIPATE PLANNING CARE-REVISE CP","2","1","0","FF09","0280","01/12/2017","0","0"
"0RFP","Health","TREATMENT/CARE FOR SPECIAL NEEDS","2","1","0","FF09","0328","01/06/2017","0","0"
"0RFP","Health","TREATMENT/SERVICES TO IMPROVE/MAINTAIN ADLS","2","1","0","FF09","0311","01/06/2017","0","0"
"0RFP","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE SORES","2","1","0","FF09","0314","01/06/2017","0","0"
"0RFP","LSC","DISCHARGE FROM EXITS","2","1","0","K307","0271","01/06/2017","0","1"
"0RFP","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","1","0","K307","0374","01/06/2017","0","0"
"0RFP","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","01/06/2017","0","0"
"0SGC","Health","DISPOSE GARBAGE AND REFUSE PROPERLY","2","1","0","FF11","0814","05/03/2019","0","0"
"0SGC","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","2","0","FF11","0812","05/03/2019","0","0"
"0SGC","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","1","0","K307","0921","05/14/2019","0","0"
"0SJL","Health","RESIDENT RECORDS - IDENTIFIABLE INFORMATION","2","1","0","FF11","0842",".","1","0"
"0SPZ","Health","ABUSE, NEGLECT, AND EXPLOITATION TRAINING","2","1","0","FF11","0943","04/10/2020","1","0"
"0SPZ","Health","DISPOSE GARBAGE AND REFUSE PROPERLY","2","1","0","FF11","0814","04/10/2020","0","0"
"0SPZ","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","2","0","FF11","0812","04/10/2020","0","0"
"0SPZ","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","04/10/2020","1","0"
