"FACILITY_ID","SURVEY_ID","INITIAL_SURVEY_DATE","SURVEY_TYPE","TOTAL_VISITS_REQUIRED"
"1154","ZW3Z","09/29/2017","CERTIFICATION","2"
"1156","8TTE","08/17/2020","COMPLAINT","1"
"1156","BR0V","05/29/2019","CERTIFICATION","2"
"1156","Q093","06/11/2020","COMPLAINT","1"
"1156","RCBS","01/04/2018","CERTIFICATION/COMPLAINT","2"
"1159","5VPP","11/22/2019","CERTIFICATION","2"
"1159","DMD6","05/13/2020","COMPLAINT","1"
"1159","EULL","04/06/2018","CERTIFICATION/COMPLAINT","2"
"1159","YG4I","01/20/2017","CERTIFICATION/COMPLAINT","2"
"1162","1ZGF","06/09/2017","CERTIFICATION","2"
"1162","BQQY","09/25/2018","CERTIFICATION","1"
"1162","JNCA","11/12/2019","CERTIFICATION/COMPLAINT","2"
"1162","KM5J","05/13/2020","COMPLAINT","1"
"1212","288E","10/05/2020","COMPLAINT","1"
"1212","4PF0","06/26/2019","COMPLAINT","2"
"1212","6TD4","03/20/2019","COMPLAINT","2"
"1212","HVL1","05/13/2020","COMPLAINT","2"
"1212","JH8W","09/14/2020","COMPLAINT","1"
"1212","LOUP","10/27/2017","CERTIFICATION","2"
"1212","LUU3","03/30/2018","COMPLAINT","1"
"1212","WRMK","07/13/2020","COMPLAINT","1"
"1212","XF46","08/12/2019","CERTIFICATION/COMPLAINT","2"
"1216","MT84","04/13/2018","CERTIFICATION","2"
"1216","NY8F","01/09/2017","CERTIFICATION","2"
"1216","OQG0","01/13/2020","CERTIFICATION/COMPLAINT","2"
"1216","RWLH","08/07/2020","COMPLAINT","1"
"1216","X4TY","06/26/2020","COMPLAINT","1"
"1216","XBYW","09/08/2020","COMPLAINT","1"
"1217","0LRC","02/28/2018","CERTIFICATION/COMPLAINT","2"
"1217","45XZ","09/23/2019","CERTIFICATION","2"
"1217","NEH2","11/14/2016","COMPLAINT","2"
"1217","QDG0","06/29/2020","COMPLAINT","2"
"1218","0QLT","08/14/2020","COMPLAINT","2"
"1218","GDMM","07/15/2020","COMPLAINT","1"
"1218","H7WK","07/11/2017","CERTIFICATION","2"
"1218","HHJO","06/03/2020","COMPLAINT","1"
"1218","TDTN","02/26/2019","COMPLAINT","2"
"1218","UYHY","05/03/2019","CERTIFICATION","2"
"1219","310H","12/20/2018","CERTIFICATION","2"
"1219","42NE","06/08/2018","COMPLAINT","2"
"1219","B5MP","02/13/2018","COMPLAINT","2"
"1219","FWOB","08/20/2019","COMPLAINT","2"
"1219","Q218","08/26/2020","COMPLAINT","1"
"1219","QS7M","09/28/2020","COMPLAINT","1"
"1219","TGGM","06/08/2020","COMPLAINT","1"
"1219","WEC5","02/27/2017","CERTIFICATION","2"
"1221","EZNU","10/01/2019","CERTIFICATION","2"
"1221","MRLL","01/18/2018","CERTIFICATION/COMPLAINT","2"
"1221","XNUL","06/24/2020","COMPLAINT","1"
"1222","4HYW","04/11/2019","CERTIFICATION","2"
"1222","7RPR","06/25/2020","COMPLAINT","1"
"1222","86IZ","03/09/2018","CERTIFICATION/COMPLAINT","2"
"1222","A41C","12/16/2016","CERTIFICATION","2"
"1223","E3QT","05/22/2020","COMPLAINT","1"
"1223","FLO0","09/02/2020","COMPLAINT","1"
"1223","IDB5","03/31/2020","COMPLAINT","1"
"1223","TYCJ","03/28/2019","CERTIFICATION","2"
"1223","ZRHP","08/04/2017","CERTIFICATION","2"
"1224","0K08","03/20/2019","COMPLAINT","2"
"1224","4XC0","04/04/2019","COMPLAINT","2"
"1224","5N4J","06/08/2020","COMPLAINT","1"
"1224","70G6","04/21/2017","CERTIFICATION/COMPLAINT","3"
"1224","EEI4","04/25/2018","COMPLAINT","2"
"1224","GKJQ","02/22/2019","CERTIFICATION","2"
"1224","IGMA","08/07/2020","COMPLAINT","2"
"1225","2YRS","10/07/2020","COMPLAINT","1"
"1225","4TC6","04/30/2020","COMPLAINT","1"
"1225","66GF","07/20/2020","COMPLAINT","1"
"1225","7HHX","05/13/2020","COMPLAINT","1"
"1225","8XJ4","02/11/2019","COMPLAINT","2"
"1225","ECK3","06/28/2018","CERTIFICATION","2"
"1225","EE9N","01/24/2019","COMPLAINT","2"
"1225","RTP6","11/15/2018","COMPLAINT","2"
"1225","UZ60","11/01/2018","COMPLAINT","2"
"1225","YSJ3","01/09/2017","CERTIFICATION","2"
"1226","07RN","11/02/2018","COMPLAINT","2"
"1226","DY6V","10/30/2019","CERTIFICATION/COMPLAINT","2"
"1226","JLCS","02/07/2018","CERTIFICATION/COMPLAINT","2"
"1226","QBRT","08/24/2020","COMPLAINT","1"
"1226","ZCPZ","05/06/2020","COMPLAINT","1"
"1227","95QV","09/14/2020","CERTIFICATION","2"
"1227","C2R5","09/11/2020","COMPLAINT","1"
"1227","EQMN","06/07/2017","CERTIFICATION","2"
"1227","ERNN","11/01/2018","CERTIFICATION","2"
"1227","FB2O","06/24/2020","COMPLAINT","1"
"1227","U9E1","05/15/2019","COMPLAINT","2"
"1231","4585","05/26/2017","CERTIFICATION","2"
"1231","5PMT","03/22/2019","CERTIFICATION","2"
"1231","9NL8","05/08/2020","COMPLAINT","1"
"1231","D3BQ","12/21/2018","COMPLAINT","2"
"1231","MJIL","08/06/2018","COMPLAINT","2"
"1231","ZEZM","09/09/2020","COMPLAINT","1"
"1232","DCJQ","08/20/2019","CERTIFICATION","2"
"1232","GDV0","11/10/2017","CERTIFICATION","2"
"1232","I6C8","05/18/2018","COMPLAINT","1"
"1232","NCFU","06/25/2020","COMPLAINT","1"
"1232","V00Z","08/14/2020","COMPLAINT","1"
"1233","0N98","07/16/2019","CERTIFICATION","2"
"1233","16KO","10/25/2017","CERTIFICATION","2"
"1233","899V","06/06/2018","COMPLAINT","2"
"1233","S1XK","07/27/2020","COMPLAINT","1"
"1233","TXBC","06/05/2020","COMPLAINT","1"
"1234","2GCZ","08/31/2020","COMPLAINT","1"
"1234","CSDY","08/13/2020","COMPLAINT","1"
"1234","GJLU","08/30/2019","CERTIFICATION","2"
"1234","K7V1","04/29/2020","COMPLAINT","1"
"1234","LJU9","07/01/2020","COMPLAINT","1"
"1234","O5VX","11/17/2017","CERTIFICATION","2"
"1234","US66","07/28/2020","COMPLAINT","1"
"1235","053Z","06/22/2020","COMPLAINT","1"
"1235","45KC","01/18/2019","CERTIFICATION","2"
"1235","MWND","03/24/2017","CERTIFICATION","2"
"1236","33C7","03/07/2018","CERTIFICATION/COMPLAINT","2"
"1236","4OXK","11/06/2019","CERTIFICATION/COMPLAINT","2"
"1236","DWJP","07/22/2020","COMPLAINT","1"
"1236","JRSO","06/22/2020","COMPLAINT","1"
"1238","37U8","06/12/2020","COMPLAINT","2"
"1238","NU68","03/28/2017","CERTIFICATION","2"
"1238","OB7Q","02/11/2019","CERTIFICATION","2"
"1241","5R8I","01/11/2018","CERTIFICATION/COMPLAINT","2"
"1241","8NPF","07/02/2020","COMPLAINT","2"
"1241","JUGV","08/15/2019","COMPLAINT","2"
"1241","XMHZ","10/10/2019","CERTIFICATION/COMPLAINT","2"
"1242","0ONY","06/18/2018","CERTIFICATION","1"
"1242","45LA","07/22/2020","COMPLAINT","1"
"1242","HKHE","06/10/2020","COMPLAINT","1"
"1242","IYI9","02/10/2020","CERTIFICATION/COMPLAINT","2"
"1242","NOBA","12/02/2016","CERTIFICATION","2"
"1242","WFIE","09/28/2018","COMPLAINT","2"
"1243","15WC","08/20/2019","CERTIFICATION/COMPLAINT","2"
"1243","B6RU","11/09/2017","CERTIFICATION","3"
"1243","L5DS","02/05/2019","COMPLAINT","2"
"1243","PVLN","08/07/2020","COMPLAINT","1"
"1243","ZUBD","05/15/2020","COMPLAINT","1"
"1244","2R1X","01/22/2020","CERTIFICATION/COMPLAINT","2"
"1244","3PFQ","04/01/2020","COMPLAINT","1"
"1244","4EZD","05/05/2017","CERTIFICATION","3"
"1244","AP2I","07/23/2018","CERTIFICATION/COMPLAINT","3"
"1245","2JXY","12/11/2018","CERTIFICATION","2"
"1245","4DZ7","04/26/2018","COMPLAINT","2"
"1245","9X7Q","02/27/2020","CERTIFICATION/COMPLAINT","2"
"1245","CX4Y","06/29/2020","COMPLAINT","1"
"1245","DZGN","12/05/2019","COMPLAINT","2"
"1245","T3TJ","02/15/2017","CERTIFICATION","2"
"1246","85M1","09/28/2017","CERTIFICATION","2"
"1246","G4JM","06/19/2020","COMPLAINT","1"
"1246","XDI3","08/25/2020","COMPLAINT","1"
"1246","XTX9","08/29/2019","CERTIFICATION","2"
"1247","0RUN","07/01/2020","COMPLAINT","1"
"1247","22J1","08/28/2018","CERTIFICATION","2"
"1247","IC84","04/23/2019","COMPLAINT","2"
"1247","JY56","06/19/2017","CERTIFICATION","2"
"1247","K04K","10/18/2019","CERTIFICATION/COMPLAINT","2"
"1248","DIIH","08/05/2020","COMPLAINT","1"
"1248","DJN7","08/11/2017","CERTIFICATION","2"
"1248","DL0O","06/17/2020","COMPLAINT","1"
"1248","J5RR","04/24/2019","CERTIFICATION","2"
"1248","SDDN","04/10/2018","COMPLAINT","2"
"1249","05K6","08/20/2019","CERTIFICATION","2"
"1249","1OZU","09/18/2017","CERTIFICATION","2"
"1249","IA5B","06/02/2020","COMPLAINT","1"
"1249","Y69Q","08/31/2020","COMPLAINT","1"
"1250","GCBM","10/12/2018","CERTIFICATION","2"
"1250","GVT4","09/30/2020","CERTIFICATION","1"
"1250","QSTH","08/12/2020","COMPLAINT","1"
"1250","TAQ1","04/20/2020","COMPLAINT","1"
"1250","UVHU","04/28/2017","CERTIFICATION","2"
"1250","XFS7","09/28/2020","COMPLAINT","1"
"1251","DO69","05/09/2017","CERTIFICATION","2"
"1251","NK0P","08/31/2018","COMPLAINT","2"
"1251","SSBJ","10/30/2018","COMPLAINT","2"
"1251","VF8Y","01/10/2019","CERTIFICATION","2"
"1251","XJ0J","06/17/2020","COMPLAINT","1"
"1252","0Y3Y","07/08/2019","CERTIFICATION","2"
"1252","9OD9","07/31/2017","CERTIFICATION/COMPLAINT","1"
"1252","9XD0","10/13/2020","COMPLAINT","1"
"1252","B5E3","11/19/2018","COMPLAINT","2"
"1252","FHGY","07/13/2020","COMPLAINT","1"
"1252","FMLW","08/13/2020","COMPLAINT","2"
"1252","X3VR","05/20/2020","COMPLAINT","2"
"1253","63HZ","05/26/2020","COMPLAINT","1"
"1253","QEBG","10/16/2018","COMPLAINT","2"
"1253","U3TE","08/05/2019","CERTIFICATION","3"
"1253","Y809","09/18/2017","CERTIFICATION","2"
"1255","E9EX","08/20/2020","COMPLAINT","1"
"1255","F9UH","01/18/2019","CERTIFICATION/COMPLAINT","2"
"1255","LT7T","05/27/2020","COMPLAINT","1"
"1255","PW9V","08/25/2017","CERTIFICATION/COMPLAINT","2"
"1255","SU04","08/10/2020","COMPLAINT","1"
"1257","1LH4","06/30/2020","COMPLAINT","1"
"1257","RS6G","12/12/2016","CERTIFICATION","2"
"1257","TFGV","05/31/2018","CERTIFICATION","2"
"1257","VBUH","04/17/2020","COMPLAINT","1"
"1257","YH7U","01/13/2020","CERTIFICATION/COMPLAINT","2"
"1258","2MYG","05/04/2020","COMPLAINT","1"
"1258","GQPW","12/12/2019","CERTIFICATION","2"
"1258","K5FQ","05/08/2018","COMPLAINT","2"
"1258","NM78","02/02/2018","CERTIFICATION/COMPLAINT","2"
"1260","77NQ","07/20/2020","COMPLAINT","1"
"1260","E1QO","05/30/2019","CERTIFICATION","3"
"1260","ND03","05/31/2017","COMPLAINT","2"
"1260","V13W","09/22/2020","COMPLAINT","1"
"1260","VYJX","05/30/2020","COMPLAINT","2"
"1260","WE6V","07/19/2017","CERTIFICATION/COMPLAINT","2"
"1260","XXQX","06/21/2018","COMPLAINT","2"
"1277","1I94","09/16/2020","COMPLAINT","1"
"1277","F8L1","06/18/2020","COMPLAINT","1"
"1277","K220","01/10/2017","CERTIFICATION","2"
"1277","KD4N","06/27/2018","CERTIFICATION","2"
"1277","SJ6J","02/19/2020","CERTIFICATION/COMPLAINT","2"
"1277","X1QV","07/15/2020","COMPLAINT","1"
"1316","0R3T","05/11/2018","CERTIFICATION/COMPLAINT","2"
"1316","CRFI","05/15/2020","COMPLAINT","2"
"1316","W38V","08/07/2020","COMPLAINT","2"
"1316","W6NP","02/27/2017","CERTIFICATION","2"
"1316","WGDB","02/10/2020","CERTIFICATION/COMPLAINT","2"
"1361","42ED","06/08/2018","CERTIFICATION/COMPLAINT","2"
"1361","9E1S","06/17/2020","COMPLAINT","1"
"1361","BC29","11/14/2016","CERTIFICATION","2"
"1361","DH6W","12/06/2019","CERTIFICATION/COMPLAINT","2"
"1361","EZU6","09/21/2020","COMPLAINT","1"
"1364","1KEK","05/09/2020","COMPLAINT","1"
"1364","3K5D","07/19/2017","CERTIFICATION","2"
"1364","DSMH","05/24/2018","COMPLAINT","2"
"1364","H6O9","07/31/2020","COMPLAINT","1"
"1364","KS9A","04/26/2019","CERTIFICATION","2"
"1364","THZU","07/17/2020","COMPLAINT","1"
"1368","NBPH","08/27/2020","COMPLAINT","1"
"1368","QBRZ","07/28/2017","CERTIFICATION","2"
"1368","QYML","05/12/2020","COMPLAINT","2"
"1368","SVL5","06/13/2019","CERTIFICATION","2"
"1368","YN6D","01/10/2019","COMPLAINT","2"
"1369","D78K","02/13/2020","COMPLAINT","2"
"1369","E19X","05/01/2020","COMPLAINT","1"
"1369","KCJ1","10/08/2020","COMPLAINT","1"
"1369","MVGE","08/05/2019","CERTIFICATION/COMPLAINT","2"
"1369","MZPP","02/12/2020","COMPLAINT","2"
"1369","SM44","10/20/2017","CERTIFICATION","2"
"1370","50JS","06/28/2017","CERTIFICATION/COMPLAINT","2"
"1370","5DHB","05/23/2019","CERTIFICATION/COMPLAINT","2"
"1370","D751","06/02/2020","COMPLAINT","2"
"1370","GWGX","05/22/2018","CERTIFICATION","2"
"1370","LVI1","09/29/2020","COMPLAINT","1"
"1370","SSOI","05/07/2020","COMPLAINT","1"
"1370","W6KC","07/29/2020","COMPLAINT","1"
"1370","X63V","08/19/2020","COMPLAINT","1"
"1373","6O43","09/21/2020","COMPLAINT","1"
"1373","C2G5","04/12/2020","COMPLAINT","1"
"1373","HXCX","02/16/2018","CERTIFICATION/COMPLAINT","2"
"1373","QXQX","11/08/2019","CERTIFICATION","2"
"1373","U7VT","09/01/2020","COMPLAINT","1"
"1374","07JZ","01/03/2020","CERTIFICATION/COMPLAINT","2"
"1374","FQCK","06/15/2020","COMPLAINT","1"
"1374","JGNH","12/19/2018","CERTIFICATION","2"
"1374","LE8D","07/17/2020","COMPLAINT","1"
"1374","OLTG","05/26/2017","CERTIFICATION","2"
"1376","179N","12/24/2019","CERTIFICATION/COMPLAINT","2"
"1376","A398","06/12/2017","COMPLAINT","2"
"1376","IS6L","09/30/2020","COMPLAINT","1"
"1376","JES6","05/27/2020","COMPLAINT","1"
"1376","KEYN","07/15/2020","COMPLAINT","1"
"1376","YPLN","02/06/2018","CERTIFICATION/COMPLAINT","2"
"1378","0ACT","06/01/2020","COMPLAINT","2"
"1378","FWV7","06/04/2018","COMPLAINT","2"
"1378","MMGP","08/12/2020","COMPLAINT","2"
"1378","OJR1","03/30/2018","CERTIFICATION/COMPLAINT","2"
"1378","Y9X2","04/19/2019","CERTIFICATION/COMPLAINT","2"
"1378","ZGYH","01/18/2017","CERTIFICATION/COMPLAINT","2"
"1379","1N00","09/10/2020","COMPLAINT","1"
"1379","FOJT","01/18/2019","CERTIFICATION","2"
"1379","FVB2","11/21/2019","CERTIFICATION/COMPLAINT","2"
"1379","L00N","02/27/2019","COMPLAINT","2"
"1379","UPUU","05/07/2020","COMPLAINT","1"
"1379","V41S","06/23/2017","CERTIFICATION","3"
"1380","2G5Q","12/06/2019","CERTIFICATION/COMPLAINT","2"
"1380","WEQC","04/02/2020","COMPLAINT","1"
"1380","XN6X","05/02/2020","COMPLAINT","1"
"1380","XQMK","03/28/2018","CERTIFICATION/COMPLAINT","2"
"1381","2TLI","10/09/2020","COMPLAINT","1"
"1381","7VDR","10/11/2019","COMPLAINT","2"
"1381","9IDV","05/14/2019","CERTIFICATION","2"
"1381","CPSL","08/17/2020","COMPLAINT","1"
"1381","EMHS","06/30/2020","COMPLAINT","1"
"1381","KTD3","04/20/2020","COMPLAINT","1"
"1381","T1E2","07/28/2017","CERTIFICATION","2"
"1383","B2NL","06/18/2020","COMPLAINT","2"
"1383","N7VO","12/19/2016","CERTIFICATION","2"
"1383","O953","05/31/2018","CERTIFICATION","2"
"1383","XRLJ","06/24/2019","CERTIFICATION","2"
"1383","ZLPK","07/15/2020","COMPLAINT","1"
"1391","9TIQ","02/22/2019","CERTIFICATION","2"
"1391","EOW5","06/16/2017","CERTIFICATION","2"
"1391","KP93","06/04/2020","COMPLAINT","1"
"1391","OCFC","01/25/2019","COMPLAINT","2"
"1391","QSKT","08/31/2020","COMPLAINT","1"
"1392","1D3L","08/21/2020","COMPLAINT","1"
"1392","8748","01/29/2019","COMPLAINT","2"
"1392","EVKU","04/05/2019","CERTIFICATION","2"
"1392","G91J","06/05/2017","CERTIFICATION","2"
"1392","ILXM","06/02/2020","COMPLAINT","1"
"1392","V0YR","06/18/2018","COMPLAINT","2"
"1393","C1XM","12/29/2017","CERTIFICATION/COMPLAINT","2"
"1393","GLTW","05/31/2019","CERTIFICATION","2"
"1393","Y3ZP","06/07/2020","COMPLAINT","1"
"1393","ZDE3","11/14/2016","CERTIFICATION","3"
"1395","8167","07/28/2020","COMPLAINT","1"
"1395","DS33","03/14/2019","CERTIFICATION","2"
"1395","JYQE","06/11/2020","COMPLAINT","1"
"1395","YIJ4","05/08/2017","CERTIFICATION","2"
"1398","6KL1","05/05/2020","COMPLAINT","1"
"1398","MITX","10/07/2020","COMPLAINT","1"
"1398","N0ZM","12/11/2017","CERTIFICATION/COMPLAINT","2"
"1398","NQZ4","10/10/2019","CERTIFICATION/COMPLAINT","2"
"1399","1MGI","06/17/2019","CERTIFICATION","1"
"1399","7EPX","05/06/2020","COMPLAINT","1"
"1399","FVCT","08/12/2020","COMPLAINT","1"
"1399","KGJF","09/28/2017","CERTIFICATION","2"
"1400","4OJC","01/18/2017","CERTIFICATION","2"
"1400","NSM5","12/16/2019","CERTIFICATION","2"
"1400","OH7X","06/24/2020","COMPLAINT","1"
"1400","P5F5","09/27/2018","CERTIFICATION","2"
"1401","5RK8","09/18/2017","COMPLAINT","2"
"1401","5ZI8","05/08/2020","COMPLAINT","1"
"1401","KR11","03/09/2018","COMPLAINT","2"
"1401","LSCR","10/14/2020","COMPLAINT","1"
"1401","UDK6","03/07/2017","CERTIFICATION","2"
"1401","UFIX","01/31/2019","CERTIFICATION","2"
"1401","ZMCC","08/25/2020","COMPLAINT","1"
"1403","4C12","09/18/2017","CERTIFICATION","2"
"1403","7N98","08/12/2020","COMPLAINT","1"
"1403","HMVT","03/13/2019","COMPLAINT","2"
"1403","JD5C","07/26/2019","CERTIFICATION/COMPLAINT","2"
"1403","KL7O","12/06/2017","COMPLAINT","2"
"1403","Q4EH","05/12/2020","COMPLAINT","1"
"1403","V4T0","07/23/2020","COMPLAINT","1"
"1404","KX3G","10/21/2019","CERTIFICATION/COMPLAINT","2"
"1404","T1T4","01/27/2017","CERTIFICATION","2"
"1404","VKOR","06/01/2020","COMPLAINT","1"
"1404","YBFL","07/10/2020","COMPLAINT","2"
"1404","YYU6","08/16/2018","CERTIFICATION","2"
"1405","1O7E","05/01/2020","COMPLAINT","1"
"1405","2USZ","01/30/2018","CERTIFICATION/COMPLAINT","2"
"1405","BZC5","06/08/2018","COMPLAINT","2"
"1405","MBVN","09/22/2020","COMPLAINT","1"
"1405","U36G","05/02/2017","COMPLAINT","2"
"1405","VU3T","10/30/2019","CERTIFICATION/COMPLAINT","2"
"1406","6K1P","12/01/2016","CERTIFICATION","2"
"1406","FB72","06/12/2020","COMPLAINT","1"
"1406","OMM7","02/19/2020","CERTIFICATION/COMPLAINT","2"
"1406","VHHY","06/19/2018","CERTIFICATION","2"
"1406","XU7O","10/14/2020","COMPLAINT","1"
"1407","1PHO","07/21/2020","COMPLAINT","1"
"1407","53VQ","04/11/2020","COMPLAINT","1"
"1407","5K08","01/30/2020","COMPLAINT","2"
"1407","82I7","04/06/2020","COMPLAINT","1"
"1407","83HF","08/13/2020","COMPLAINT","2"
"1407","ENKG","08/15/2019","COMPLAINT","1"
"1407","F7J4","03/30/2017","CERTIFICATION/COMPLAINT","2"
"1407","R3DD","01/31/2019","CERTIFICATION","2"
"1407","RM8Y","01/23/2020","COMPLAINT","2"
"1407","WEY5","10/06/2020","COMPLAINT","1"
"1408","35C8","06/13/2017","COMPLAINT","2"
"1408","F5BW","06/20/2017","CERTIFICATION","2"
"1408","LT6G","04/22/2019","CERTIFICATION","2"
"1408","TFW8","05/08/2020","COMPLAINT","1"
"1408","X8FE","08/21/2020","COMPLAINT","1"
"1409","50ER","10/06/2020","COMPLAINT","1"
"1409","8CHD","05/11/2020","COMPLAINT","1"
"1409","JY22","09/16/2020","COMPLAINT","1"
"1409","MJ6P","02/06/2017","CERTIFICATION","2"
"1409","S957","02/27/2020","CERTIFICATION/COMPLAINT","2"
"1409","YC2M","08/19/2020","COMPLAINT","1"
"1409","YMBB","11/09/2018","CERTIFICATION","2"
"1430","9JPM","03/11/2020","CERTIFICATION/COMPLAINT","2"
"1430","9XPR","09/27/2018","COMPLAINT","2"
"1430","BE0U","07/12/2018","CERTIFICATION","2"
"1430","FECO","07/21/2017","CERTIFICATION","2"
"1430","JFGI","05/12/2020","COMPLAINT","1"
"1430","JZW2","07/14/2020","COMPLAINT","1"
"1430","OUCS","09/23/2020","COMPLAINT","1"
"1569","72RS","12/06/2016","COMPLAINT","2"
"1569","7XD3","07/07/2020","COMPLAINT","1"
"1569","BMOE","08/18/2020","COMPLAINT","1"
"1569","GXNZ","10/30/2018","CERTIFICATION","2"
"1569","NKGZ","05/18/2020","COMPLAINT","2"
"1569","P8VJ","08/03/2020","COMPLAINT","2"
"1569","UM6G","07/28/2020","COMPLAINT","1"
"1569","ZLKV","09/08/2017","CERTIFICATION","2"
"1571","0K8R","09/24/2020","COMPLAINT","1"
"1571","2YXH","11/30/2018","CERTIFICATION","2"
"1571","50T5","05/21/2020","COMPLAINT","1"
"1571","BJ3W","03/06/2020","CERTIFICATION/COMPLAINT","2"
"1571","C8V1","04/03/2017","CERTIFICATION","2"
"1576","8GHH","05/17/2020","COMPLAINT","1"
"1576","8PIC","08/12/2019","CERTIFICATION","2"
"1576","EDWU","10/09/2020","COMPLAINT","1"
"1576","EILS","11/10/2017","CERTIFICATION","2"
"1576","OIM4","07/24/2020","COMPLAINT","1"
"1576","YTG9","03/31/2020","COMPLAINT","1"
"1578","EI1C","06/14/2020","COMPLAINT","1"
"1578","R39I","12/10/2018","CERTIFICATION","2"
"1578","TW42","01/03/2020","CERTIFICATION/COMPLAINT","2"
"1578","ZIM1","04/28/2017","CERTIFICATION","2"
"1582","3FMP","02/20/2018","COMPLAINT","2"
"1582","EF08","08/12/2020","COMPLAINT","1"
"1582","ILDK","03/05/2019","CERTIFICATION","2"
"1582","NDLZ","05/05/2020","COMPLAINT","1"
"1582","OC6N","07/11/2017","CERTIFICATION","3"
"1583","5WAR","04/26/2018","CERTIFICATION/COMPLAINT","2"
"1583","7CQY","08/21/2020","COMPLAINT","2"
"1583","CGQ7","07/08/2020","COMPLAINT","1"
"1583","K3MS","06/05/2020","COMPLAINT","1"
"1583","LSYG","07/29/2020","COMPLAINT","1"
"1583","MPO5","01/09/2017","CERTIFICATION/COMPLAINT","2"
"1583","SIYK","07/24/2019","CERTIFICATION/COMPLAINT","2"
"1583","W6EN","09/28/2020","COMPLAINT","1"
"1585","5TTP","12/18/2019","COMPLAINT","2"
"1585","DF9P","08/25/2017","CERTIFICATION","3"
"1585","FAKP","06/18/2019","CERTIFICATION","2"
"1585","FMEQ","08/05/2020","COMPLAINT","1"
"1585","KOWW","05/18/2020","COMPLAINT","2"
"1585","T54C","09/01/2020","COMPLAINT","2"
"1599","3MYW","10/29/2019","CERTIFICATION/COMPLAINT","3"
"1599","6RZF","03/27/2018","CERTIFICATION/COMPLAINT","2"
"1599","HK6M","05/04/2018","COMPLAINT","2"
"1599","N0OX","11/07/2016","CERTIFICATION","2"
"1599","XVF0","06/30/2020","COMPLAINT","1"
"1600","27VM","07/27/2020","COMPLAINT","1"
"1600","B0PD","09/25/2020","COMPLAINT","1"
"1600","DLQ7","10/15/2020","COMPLAINT","1"
"1600","G4IN","02/28/2018","CERTIFICATION/COMPLAINT","2"
"1600","SU61","05/19/2020","COMPLAINT","2"
"1600","W09K","11/20/2019","CERTIFICATION/COMPLAINT","2"
"1600","XGJV","11/23/2016","CERTIFICATION","2"
"1601","BQ1K","12/10/2018","COMPLAINT","2"
"1601","NS57","04/17/2019","CERTIFICATION","2"
"1601","O9O4","08/25/2017","CERTIFICATION","2"
"1601","SUZJ","12/11/2018","COMPLAINT","2"
"1601","SZ3W","06/23/2020","COMPLAINT","1"
"1603","0QS9","04/08/2019","COMPLAINT","2"
"1603","1RLV","08/05/2020","COMPLAINT","1"
"1603","2K5W","04/19/2019","COMPLAINT","2"
"1603","DY0M","07/26/2019","CERTIFICATION/COMPLAINT","2"
"1603","GPI3","05/29/2020","COMPLAINT","1"
"1603","O95J","07/16/2020","COMPLAINT","2"
"1603","RJ9H","11/22/2017","CERTIFICATION","2"
"1603","RQO0","07/29/2019","COMPLAINT","2"
"1604","1S9Q","07/14/2020","COMPLAINT","1"
"1604","613Q","07/24/2020","COMPLAINT","1"
"1604","7KX4","02/27/2020","CERTIFICATION/COMPLAINT","2"
"1604","A1PA","05/08/2018","COMPLAINT","2"
"1604","CMW5","09/25/2018","CERTIFICATION","2"
"1604","G8L1","08/08/2017","CERTIFICATION","2"
"1604","KIWK","05/11/2020","COMPLAINT","2"
"1604","SCWJ","05/10/2017","COMPLAINT","2"
"1605","110D","01/18/2017","CERTIFICATION/COMPLAINT","2"
"1605","2WI0","10/02/2017","COMPLAINT","2"
"1605","4CMO","06/07/2019","CERTIFICATION","2"
"1605","512W","01/17/2019","COMPLAINT","2"
"1605","97O8","05/20/2020","COMPLAINT","1"
"1605","W19M","05/31/2018","CERTIFICATION","2"
"1606","5N46","05/23/2020","COMPLAINT","2"
"1606","GVKJ","12/20/2019","CERTIFICATION/COMPLAINT","2"
"1606","SQEB","04/05/2018","CERTIFICATION/COMPLAINT","2"
"1606","WDXE","03/16/2017","CERTIFICATION","2"
"1606","Z0M6","07/23/2020","COMPLAINT","2"
"1628","C7BF","08/03/2018","CERTIFICATION","2"
"1628","F5BX","11/26/2019","CERTIFICATION","2"
"1628","GCQ4","06/12/2017","CERTIFICATION","2"
"1629","HSV0","01/19/2018","CERTIFICATION","2"
"1629","IBT8","09/05/2019","CERTIFICATION","2"
"1637","10C0","11/27/2019","CERTIFICATION","1"
"1637","C1C7","05/18/2017","CERTIFICATION","2"
"1637","NDEQ","10/18/2018","CERTIFICATION","2"
"1658","CLNQ","07/21/2017","CERTIFICATION","2"
"1658","E076","02/25/2020","COMPLAINT","2"
"1658","FTSQ","06/11/2020","COMPLAINT","1"
"1658","Y5S0","12/14/2018","CERTIFICATION/COMPLAINT","2"
"1665","70Z8","03/29/2019","CERTIFICATION","2"
"1665","XGOG","11/22/2017","CERTIFICATION","2"
"1665","XLQ2","06/16/2020","COMPLAINT","1"
"1666","F5RR","02/08/2019","CERTIFICATION","2"
"1666","X9OE","06/09/2017","CERTIFICATION","2"
"1666","ZD58","06/26/2020","COMPLAINT","1"
"1667","K18F","11/07/2019","CERTIFICATION","1"
"1667","OUIL","03/27/2020","COMPLAINT","1"
"1667","WFP1","06/06/2020","COMPLAINT","1"
